Country,Powerplant_Name,Capacity,Latitude,Longitude,Primary_Fuel
China,Inner Mongolia Hulunbeier Eerguna Hulutou Wind,49,50.246,120.212,Wind
China,Inner Mongolia Jingneng Huitengxile Phase 2,30,41.1242,112.5125,Wind
China,Inner Mongolia Jingneng Saihan Phase 2,48,42.62,112.85,Wind
China,Inner Mongolia Jingneng Shangdu Jiqingliang Phase 1,49,41.86,113.39,Wind
China,Inner Mongolia Jingneng Wengniuteqi Qigan Phase 1,49,42.8722,119.17,Wind
China,Inner Mongolia Jingneng Wengongwula,49,42.5458,113.9497,Wind
China,Inner Mongolia Jingneng Zheligentu Phase 2,49,42.5319,115.3789,Wind
China,Inner Mongolia Jinjie Baiyun Phase 1,49,41.6417,109.9389,Wind
China,Inner Mongolia Keyouqianqi Chaersen Wind,49,46.3667,122.1,Wind
China,Inner Mongolia North Long Yuan Huitengxile,100,41.143,112.6233,Wind
China,Inner Mongolia Saiwusu I Wind,49,41.5356,106.9533,Wind
China,Inner Mongolia Saiwusu Ii Wind,49,41.5342,106.9903,Wind
China,Inner Mongolia Shangdu Changshengliang,49,41.4645,113.5807,Wind
China,Inner Mongolia Siziwangqi Wulanhua,49,41.679,110.646,Wind
China,Inner Mongolia Tianrun Danaobao,49,41.8167,113.6083,Wind
China,Inner Mongolia Tongliao Baolongshan Wind,49,44.0422,122.6869,Wind
China,Inner Mongolia Tongliao Naimanqi Dongxing Fengying Yongxing Phase One Wind,49,42.9817,120.8933,Wind
China,Inner Mongolia Tongliao Phase 3,49,44.2128,122.8542,Wind
China,Inner Mongolia Tongliao Phase 4,49,44.2328,122.8539,Wind
China,Inner Mongolia Tongliao Zhalute Qi Beishala Wind,49,45.3672,119.5936,Wind
China,Inner Mongolia Tongliao Zhalute Qi Dangxiaogou Wind,49,45.4383,119.7314,Wind
China,Inner Mongolia Tongliao Zhalute Qi Phase 1 North Wind,49,45.4417,119.7833,Wind
China,Inner Mongolia Tongliao Zhalute Qi Phase 2 North Wind,49,45.405,119.6383,Wind
China,Inner Mongolia Tuquan Tianyuan Phase 1,49,45.3802,121.8709,Wind
China,Inner Mongolia Urad Houqi Wuliji Wind,49,41.5111,106.7055,Wind
China,Inner Mongolia Urad Middle Banner,45,41.6778,109.9572,Wind
China,Inner Mongolia Wengniute Banner Wudaogou Wind (Ii),50,42.45,117.8167,Wind
China,Inner Mongolia Wengniute Sunjiaying Shangchang Wind,48,42.2097,118.0072,Wind
China,Inner Mongolia Wengniute Wudaogou Xigouli Wind,48,42.7556,118.0336,Wind
China,Inner Mongolia Wuchuan Yihemei,49,41.1839,110.9522,Wind
China,Inner Mongolia Wudaogou Iii Wind,48,42.73,117.95,Wind
China,Inner Mongolia Wujier Phase 1 Wind,49,40.11,107.21,Wind
China,Inner Mongolia Wulanchabu Siziwangqi Phase II,60,41.31,111.44,Solar
China,Inner Mongolia Wulatezhongqi Chuanjing Phase 5 Wind,49,41.9633,108.2617,Wind
China,Inner Mongolia Wuliji Phase 2 Wind,50,41.2939,106.4002,Wind
China,Inner Mongolia Xisu Zhurihe,49,42.3917,112.7778,Wind
China,Inner Mongolia Yihewusu Phase 2 Wind,49,40.07,107.31,Wind
China,Inner Mongolia Zhuozi Ii Wind,49,41.1056,112.6403,Wind
China,Inner Mongolia Zhuozi Iii Wind,48,41.0661,112.6367,Wind
China,Jiami Phase 2 Yanyuan County,20,27.5167,101.0333,Hydro
China,Jiangbian Dam,330,28.6064,101.7055,Hydro
China,Jiangkou (Chongqing) Dam,300,29.2365,107.8929,Hydro
China,Jiangpinghe Dam,500,29.7389,110.3396,Hydro
China,Jiangsheba,96,31.48,103.6,Hydro
China,Jiangsu Chaojiandai Wind,30,32.51,121.18,Wind
China,Jiangsu Dafeng,20,33.14,120.82,Solar
China,Jiangsu Dafeng Wind,200,33.1194,120.83,Wind
China,Jiangsu Dongling,70,32.35,121.37,Wind
China,Jiangsu Dongtai Phase 2 Wind,200,32.66,120.903,Wind
China,Jiangsu Dongtai Wind,201,32.47,120.54,Wind
China,Jiangsu Guoxin Dongling Phase 2,48,32.3282,121.4062,Wind
China,Jiangsu Huadian Guanyun,100,34.5138,119.6685,Wind
China,Jiangsu Huadian Shangde Dongtai,20,32.8,120.93,Solar
China,Jiangsu Qidong Donghai Wind,94,31.7675,121.9094,Wind
China,Jiangsu Qidong Wind,91,31.8333,121.85,Wind
China,Jiangsu Rudong (Ii) Expansion Wind,100,32.3347,121.4533,Wind
China,Jiangsu Rudong Chaojiandai Wind,150,32.4981,121.2486,Wind
China,Jiangsu Rudong Huangang Dongling Wind,100,32.3508,121.3372,Wind
China,Jiangsu Xiangshui Wind,201,33.947,119.497,Wind
China,Jiangxi Anfu Guanshan Small Bundling,6,27.3103,114.6844,Hydro
China,Jiangxi Donggu,16,27.4433,114.5316,Hydro
China,Jiangxi Duchang Jishanhu,30,29.2533,116.1589,Wind
China,Jiangxi Gongge,15,26.9469,114.5489,Hydro
China,Jiangxi Huichang Baie Hydro,21,25.8472,115.5917,Hydro
China,Jiangxi Huichang Yingnaogang,7,25.63,115.7,Hydro
China,Jiangxi Jiujiang Changling,34,29.5261,116.0864,Wind
China,Jiangxi Laohutou,7,25.61,115.78,Hydro
China,Jiangxi Lean County Dongan Small,6,27.2361,115.8025,Hydro
China,Jiangxi Liujinba Hydro,20,26.17,115.75,Hydro
China,Jiangxi Longyuan,7,25.0683,114.798,Hydro
China,Jiangxi Luohongkou,8,26.4081,114.2719,Hydro
China,Jiangxi Shihutang,120,26.8997,114.9986,Hydro
China,Jiangxi Taojiang,25,26.15,114.867,Hydro
China,Jiangxi Xiajiang,360,27.5178,115.1311,Hydro
China,Jiangxi Xinfeng County Wuyang,20,25.4845,115.0008,Hydro
China,Jiangxi Xingzi Daling,19,29.4911,116.0711,Wind
China,Jiangxi Xiuhe River Xiafang,36,29.235,114.8461,Hydro
China,Jiangxi Yudu Xiashan,35,25.9164,115.1944,Hydro
China,Jiangxi Yudu Yuezhou,36,25.9442,115.3606,Hydro
China,Jiangya Dam,300,29.5416,110.739,Hydro
China,Jiangzi,360,27.52,115.13,Hydro
China,Jianshanliangzi Wind,49,25.5636,101.2489,Wind
China,Jiaojiping Hydroelectric,72,30.1,102.7,Hydro
China,Jiaoyuanba,25,32.8306,105.0764,Hydro
China,Jiaoziding Small Gulin County,6,28.0641,105.8211,Hydro
China,Jiema Hydro,20,31.01,102.31,Hydro
China,Jiemian,300,25.94,118.04,Hydro
China,Jiewei,3,28.7042,102.1131,Hydro
China,Jilebulake,160,48.26,86.399,Hydro
China,Jilin Baicheng Chaganhot Phase 2,15,45.903,122.4235,Wind
China,Jilin Baicheng Chaganhot Wind,30,45.53,120.22,Wind
China,Jilin Changling Phase 2,49,44.1982,123.8661,Wind
China,Jilin Changling Wind Phase 1,49,44.1623,123.5919,Wind
China,Jilin Daan Dagangzi Wind Phase 3,49,45.2764,123.5022,Wind
China,Jilin Daan Dagangzi Wind Phase 4,49,45.16,123.31,Wind
China,Jilin Daan Dagangzi Wind Phase 5,42,45.22,123.38,Wind
China,Jilin Daan Honggangzi Wind,48,45.616,123.942,Wind
China,Jilin Longyuan Changling Shuanglong Phase 1 Wind,49,44.1667,123.9833,Wind
China,Jilin Longyuan Changling Shuanglong Phase 2 Wind,49,44.2167,124.0003,Wind
China,Jilin Longyuan Tongyu Phase 3 Wind,49,44.2167,122.0333,Wind
China,Jilin Qianan Shuizi Phase 1,49,45.1144,123.9238,Wind
China,Jilin Qianguo Fuhui,49,44.9308,125.0414,Wind
China,Jilin Taobei Fuyu Wind,49,45.6167,122.8167,Wind
China,Jilin Taobei Huaneng Wind,49,45.6167,122.8167,Wind
China,Jilin Taonan Wind,49,45.02,121.38,Wind
China,Jilin Taonan Xinli Wind,49,45.3995,120.3475,Wind
China,Jilin Taonan Xinli Wind Phase 2,49,45.3792,122.3494,Wind
China,Jilin Tongyu Huaneng Wind,100,45.6167,122.8167,Wind
China,Jilin Tongyu Tuanjie Wind,100,44.13,122.02,Wind
China,Jilin Tongyu Xinfa A Wind,49,44.6767,122.3524,Wind
China,Jilin Tongyu Xinglongshan 1A Wind,49,44.6766,122.3637,Wind
China,Jilin Tongyu Xinglongshan 1B Wind,49,44.6786,122.3652,Wind
China,Jilin Tongyu Xinglongshan 1C Wind,49,44.6768,122.3648,Wind
China,Jilin Tongyu Xinglongshan 1F Wind,49,44.6766,122.3624,Wind
China,Jilin Tumen Mopanshan Hydro,16,42.9956,129.6869,Hydro
China,Jilin Xiangyang 1st Phase Wind,400,45.2147,123.0671,Wind
China,Jilin Zhenlai Mali Wind,49,45.8272,123.1358,Wind
China,Jilintai,460,43.86,82.847,Hydro
China,Jilintai II,100,43.84,82.784,Hydro
China,Jinanqiao,2800,26.81,100.45,Hydro
China,Jing Hong,1500,22.05,100.77,Hydro
China,Jinggang,51,32.82,120.89,Wind
China,Jinggangshan,36,26.417,114.15,Hydro
China,Jinghong Mengsong,10,22.2003,100.8678,Hydro
China,Jingneng Bejing Badaling,31,40.52,116.01,Solar
China,Jingneng Chayouzhong Phase 2,48,41.22,112.7,Wind
China,Jingneng Huolinhe Phase 2,30,45.4188,119.3857,Wind
China,Jingneng Inner Mongolia Keyou Zhongqi First Phase Wind,49,44.9987,121.6119,Wind
China,Jingneng Jixiang Huaya Phase 2,49,43.47,115.77,Wind
China,Jingshi Huili County,12,27.1292,102.4394,Hydro
China,Jinhanlazha  Niru Riverchina,58,27.748,100.232,Hydro
China,Jinji Hydro,25,23.22,110.83,Hydro
China,Jinkouba,28,32.8477,104.8883,Hydro
China,Jinping I,3600,28.1823,101.6316,Hydro
China,Jinping II,4400,28.2485,101.6445,Hydro
China,Jinping Maguo River,10,22.825,103.4953,Hydro
China,Jinshan,30,47.23,132.27,Wind
China,Jinshuitan,300,28.21,119.54,Hydro
China,Jinxing Minhe County,24,36.3287,102.8785,Hydro
China,Jinxiu Fengmuao Hydro,7,23.8803,110.0564,Hydro
China,Jishixia,1020,35.83,102.7,Hydro
China,Jishou Huanglianxi,8,28.2144,109.8342,Hydro
China,Jiudianxia,300,34.92,103.83,Hydro
China,Jiulong County Rekuhe Stage 2,10,29.044,101.576,Hydro
China,Jiulong County Rekuhe Stage 3,13,29.018,101.561,Hydro
China,Jiulong Xigu,249,28.8314,101.6158,Hydro
China,Jiulongdi (Xianrendao),33.7,40.4,122.25,Wind
China,Jiutiaoling Small,8,37.8864,102.1242,Hydro
China,Jufudu Dam,285,22.9034,101.7724,Hydro
China,Kafang Smallscale Hydro,12,33.1345,107.3222,Hydro
China,Kaixian Shengshan Small Hydro,9,31.2058,108.39,Hydro
China,Kaiyuan Yemin Wind,49,42.4284,123.9156,Wind
China,Kanfeng Min County,15,34.3004,103.4502,Hydro
China,Kangbao Tunken,100,41.987,114.781,Wind
China,Kangbao Zhaoyanghe,49,42.133,114.583,Wind
China,Kangleng,133.5,41.11,114.1,Wind
China,Kangyang,284.9,36.06,101.95,Hydro
China,Kashgar Tarim River Xiabandi,150,37.8385,75.5727,Hydro
China,Keyouzhongqi Emuting Gaole Phase 1,49,45.3833,121.3667,Wind
China,Keyouzhongqi Shenneng Hangali,50,45.0717,121.4933,Wind
China,Kuitun River Laolongkou,10,44.3558,84.7817,Hydro
China,Kuitun River Stage 6,18,44.3203,84.7814,Hydro
China,Kulun Banner Eleshun Nanliangshaoruo Wind,49,42.9786,121.6784,Wind
China,Kunming Shilin,100,24.78,103.43,Solar
China,Laizhou Diaolongzui,48,37.1,119.56,Wind
China,Lajiaogou First Stage,16,30.2,102.19,Hydro
China,Langao Niping,14,32.15,108.9272,Hydro
China,Langyashan,658,32.31,118.27,Hydro
China,Lanxi Small Chengkou County Chongqing City,8,31.5402,108.5,Hydro
China,Laohushao,390,40.9022,125.9744,Hydro
China,Laowuhe Erji,10,26.6514,98.8975,Hydro
China,Laxiwa,4200,36.0703,101.1855,Hydro
China,Leibo County Changhe,18,28.2847,103.3828,Hydro
China,Leibo County Mala,24,28.2525,103.3636,Hydro
China,Leizhou Dongli Wind,49,20.7,110.45,Wind
China,Letan,600,23.97,108.61,Hydro
China,Li County Suoluogou 1st Stage,10,31.4138,102.9807,Hydro
China,Lianbu Hydroelectric,130,27.8106,103.0257,Hydro
China,Liancheng,40.25,37.92,120.75,Wind
China,Liangfengke,52,32.8306,105.0764,Hydro
China,Lianghekou Small,15,35.49,103.55,Hydro
China,Liangjiang,20,42.58,128.09,Hydro
China,Liangshan Chunheweishui Small,4,28.5289,102.8072,Hydro
China,Liangshan Lianghong,24,29.0275,102.8039,Hydro
China,Liangshan Paomaping,120,28.1833,101.3653,Hydro
China,Liangzhou District Solar Park,50,38.11,102.34,Solar
China,Lianhua,550,45.43,129.79,Hydro
China,Liaoning Changtu,49,42.48,124.1,Wind
China,Liaoning Changtu Manjing Wind,49,42.83,124.12,Wind
China,Liaoning Changtu Shihu Wind,49,42.867,124.217,Wind
China,Liaoning Changtu Taiyangshan Phase One,49,42.7333,124.15,Wind
China,Liaoning Changtu Tianqiaoshan,49,42.823,124.257,Wind
China,Liaoning Chaoyang Kazuo Zhongsanjia Wind,30,41.43,119.82,Wind
China,Liaoning Chaoyang Lishugou Wind,49,41.72,120.53,Wind
China,Liaoning Dongfanghong,49,42.5758,122.7258,Wind
China,Liaoning Faku Ciensi Wind,49,42.5628,123.2839,Wind
China,Liaoning Faku Maanshan North Wind,49,42.4575,122.8719,Wind
China,Liaoning Faku Maanshan Wind,49,42.4231,122.8756,Wind
China,Liaoning Faku Woniushi Wind,49,42.48,123.08,Wind
China,Liaoning Faku Yemaotai Wind,49,42.4333,122.9,Wind
China,Liaoning Fuxin Houzhatai,49,42.3778,121.6775,Wind
China,Liaoning Fuxin Qianzhatai,49,42.3919,121.6775,Wind
China,Liaoning Guben Wind,49,42.2316,122.2886,Wind
China,Liaoning Jianping Longgang Wind,49,41.8467,119.8006,Wind
China,Liaoning Jianping Yangshuling Wind,49,41.8158,119.7353,Wind
China,Liaoning Kangping,24,42.41,122.52,Wind
China,Liaoning Kangping Aoliyingzi Wind,49,42.7,122.767,Wind
China,Liaoning Kangping Dongsheng Wind,49,42.6317,123.1333,Wind
China,Liaoning Kangping Zhangjiayao Wind,49,42.67,122.78,Wind
China,Liaoning Kangping Zhangqiang Wind,49,42.6667,123,Wind
China,Liaoning Linghai Nanxiaoliu,49,40.9428,121.4489,Wind
China,Liaoning Linghai Shengli,49,42.9583,121.3819,Wind
China,Liaoning Longyuan Kangping Shajintai Wind,49,42.6917,122.9147,Wind
China,Liaoning Nuhetu Wind,49,42.2244,122.3083,Wind
China,Liaoning Province Zhangwu Mazongshan,49,42.4569,122.7842,Wind
China,Liaoning Qianfoshan,49,42.5269,122.8669,Wind
China,Liaoning Qujiagou,49,42.5786,122.8336,Wind
China,Liaoning Tieling Taizishan Wind,49,42.2183,122.6869,Wind
China,Liaoning Xianrendao Wind,33,40.1867,121.9912,Wind
China,Liaoning Xidayingzi,49,42.575,122.842,Wind
China,Liaoning Xingcheng Liutaizi,49,40.3286,120.4739,Wind
China,Liaoning Zhangwu,24,42.36,122.46,Wind
China,Liaoning Zhangwu Pingandi,49,42.63,122.72,Wind
China,Lijiaxia Dam,1632,36.1179,101.8073,Hydro
China,Lincang County Meiziqing 3rd Level,13,23.5297,100.1603,Hydro
China,Lincang Mangnuohe Small,10,23.4186,100.0739,Hydro
China,Lincang Yun County Xintangfang,18,24.15,100.0667,Hydro
China,Lingyun County Haokun,25,24.9281,106.4958,Hydro
China,Linjintan,270,28.76,111.21,Hydro
China,Linkou Shengli,49,45.2778,129.9944,Wind
China,Lintan Qingshishan Expansion,5,34.5806,103.6381,Hydro
China,Lintao County Anjiaju Hydroelectric,15,35.679,103.691,Hydro
China,Lintao County Ruilong,12,35.445,103.8506,Hydro
China,Linxiang Langyahe,6,23.7292,100.2539,Hydro
China,Liu'ao,79.6,23.86,117.49,Wind
China,Liujiashan,49,37.2097,105.3039,Wind
China,Liujiaxia,1225,35.93,103.34,Hydro
China,Liuping,120,31.8839,103.544,Hydro
China,Liusha River First Cascade,12,21.5952,100.3553,Hydro
China,Liuxihe,48,23.75,113.77,Hydro
China,Liuyuan,25,32.9981,104.5589,Hydro
China,Liuzhi Hydro,3,25.8925,105.8942,Hydro
China,Liyang,1200,31.24,119.38,Hydro
China,Liyuan,2400,27.68,100.29,Hydro
China,Long Tou Shi,700,29.34,102.25,Hydro
China,Longhai Longjiao,48,24.2856,118.1036,Wind
China,Longjiang (Yunnan) Dam,240,24.2407,98.1103,Hydro
China,Longkaikou,1900,26.53,100.42,Hydro
China,Longkou,420,39.4208,111.3,Hydro
China,Longli Phase 2 (Pingzi),48,26.3069,106.8344,Wind
China,Longma Dam,240,22.8748,101.6463,Hydro
China,Longnan Shimen Hydro,12,33.4722,104.7264,Hydro
China,Longsheng Nanshan Phase 1,49,26.125,110.0633,Wind
China,Longsheng Nanshan Phase 2,49,26.085,110.0517,Wind
China,Longshou II Dam,157,38.7553,100.1008,Hydro
China,Longtan,6300,25.0277,107.0431,Hydro
China,Longxigou Second Stage,18,28.8549,101.5763,Hydro
China,Longyangxia,1280,36.12,100.92,Hydro
China,Longyuan Huitengliang Wind Farm,300,43.45,116.15,Wind
China,Longyuan Rudong Intertidal,131.3,32.53,121.22,Wind
China,Luanjingtan Eco-immigrant Demonstration Area,10,37.93,105.38,Solar
China,Lubasi,51,34.6081,103.3067,Hydro
China,Lubei,106,25.61,119.76,Wind
China,Lubuge,450,24.82,104.54,Hydro
China,Ludila,2160,26.2,100.82,Hydro
China,Luding,920,29.95,102.23,Hydro
China,Luertai Lintan County,12,34.3726,103.1833,Hydro
China,Lufeng Jiadong First Phase,30,22.75,115.4167,Wind
China,Luodu Small,10,28.0994,104.8403,Hydro
China,Luogu,10,28.3458,103.1406,Hydro
China,Luogu Hydroelectric,110,27.826,102.9953,Hydro
China,Luoning Yumenhechina,10,34.3083,111.4063,Hydro
China,Luopoba,30,29.93,109.2128,Hydro
China,Luquan County Baishui River III Hydroelectric,18,26.206,102.666,Hydro
China,Luquan County Jiangbian,42,25.5233,102.4218,Hydro
China,Lushi Yajiuhe,4,33.995,110.983,Hydro
China,Luxi Nanmahe Ii Small Hydro,4,24.299,98.6228,Hydro
China,Mabian County Heizu,16,28.517,103.363,Hydro
China,Madushan Dam,240,23.0468,103.2845,Hydro
China,Maguan Daliangzi Hydro,32,23.023,104.3933,Hydro
China,Malong River 2#,12,24.1625,99.5864,Hydro
China,Malong River 3#,10,24.1564,99.5444,Hydro
China,Malutang Dam,400,23.0165,104.743,Hydro
China,Manasi River Stage 1 of Hongshanzui Plant,50,43.58,85.57,Hydro
China,Manla Dam,20,28.847,89.8338,Hydro
China,Manwan,1605,24.62,100.45,Hydro
China,Manzhouli Shenneng North,49,49.442,117.6,Wind
China,Manzhouli Shenneng North Lingquan,49,49.4319,117.5514,Wind
China,Manzhouli Shennengyuan,19,49.425,117.53,Wind
China,Mao County Mutuo,6,31.53,103.67,Hydro
China,Maoming Dianbai Lingmen,49,21.6161,111.3697,Wind
China,Maoming Zhongao First Phase Wind,49,22.279,111.428,Wind
China,Maoyandong Stage 4 Luxi County,15,24.3417,103.8244,Hydro
China,Mayang County Jiangkou Smallscale,10,27.7017,109.7333,Hydro
China,Meigu County Silipin,6,28.7694,103.2167,Hydro
China,Meijiashan,49,25.5253,101.2911,Wind
China,Mengshan Xingupai Hydro,10,24.23,110.48,Hydro
China,Mianhutan,600,24.662,116.5955,Hydro
China,Mianning County Longjiagou,6,28.2657,101.5217,Hydro
China,Miaojiaba Dam,240,32.8396,105.0013,Hydro
China,Minqin Hongshagang Chenjiaqianjing Nanjing Wind,49,34.79,102.061,Wind
China,Minqin Hongshagang Xianshuijing West Wind,49,39.06,102.0014,Wind
China,Miyi Wantan Hydroelectric,32,27.38,101.55,Hydro
China,Mohu Huaiji County,17,23.817,112.2335,Hydro
China,Mowu Dam,30,27.0143,117.6992,Hydro
China,Muguadun Hydroelectric,20,32.3605,104.81,Hydro
China,Musa River 1st Level Small,15,26.1219,98.805,Hydro
China,Nagqu Geothermal,1,31.4615,92.05,Geothermal
China,Nalao Small,8,24.21,105.25,Hydro
China,Nandan River 3rd Level,6,24.8247,98.035,Hydro
China,Nandong Hydro,12,26.2,108.16,Hydro
China,Nanjiangkou Small Yunan County,12,23.068,111.818,Hydro
China,Nanlao Small Leishan County,4,26.245,108.0586,Hydro
China,Nanpian River,5,24.5519,97.7189,Hydro
China,Nepg Qingtongxia Niushoushan Phase 1,49,37.7057,106.0739,Wind
China,Nepg Qingtongxia Niushoushan Phase 2,49,37.6994,106.0735,Wind
China,Niaoerchao,20,28.83,110.8667,Hydro
China,Nierji,250,48.26,86.399,Hydro
China,Nina,160,36.06,101.27,Hydro
China,Ninger Mengxian River Second Cascade Hydro,16,22.8214,101.1931,Hydro
China,Ninglang County Shenjiacun Hydro,6,27.4936,100.8759,Hydro
China,Ningxia Dalisi,40,38.333,105.886,Wind
China,Ningxia Datang International Qingtongxia Stage 2,20,37.94,105.83,Solar
China,Ningxia Diantou Taiyangshan Phase I,10,37.49,106.54,Solar
China,Ningxia Duodian Dawukou Phase I,10,38.99,106.47,Solar
China,Ningxia Electric Power Group Touying,10,36.16,106.17,Solar
China,Ningxia Gaoshawo,20,38.01,107.04,Solar
China,Ningxia Guodian Yanchi Mahuangshan Phase 1,49,37.306,107.058,Wind
China,Ningxia Helanshan,111,38.0333,106.05,Wind
China,Ningxia Hongsibao Jiaze Qingshan Wind,49,37.1456,106.0872,Wind
China,Ningxia Hongsipu Jiaze Phase 1,49,37.1964,105.9822,Wind
China,Ningxia Hongsipu Phase 2,49,37.5564,106.0753,Wind
China,Ningxia Hongsipu Shibanquan Wind Power Guodian Phase 1,49,37.5776,106.4264,Wind
China,Ningxia Hongsipu Wind Power Plant Jiaze Fourth Phase,49,37.2408,105.9922,Wind
China,Ningxia Hongsipu Wind Power Plant Jiaze Third Phase,49,37.0812,106.0244,Wind
China,Ningxia Hongsipup PV No.1 Plant,50,37.5953,106.0942,Solar
China,Ningxia Jingneng Lingwu Baitugang,49,37.6667,106.5333,Wind
China,Ningxia Jingneng Taiyangshan,10,37.48,106.58,Solar
China,Ningxia Jinyang,30,37.57,105.07,Solar
China,Ningxia Mahuang Mountain Huianpu Hanas Phase One,49,31.225,106.9,Wind
China,Ningxia Mahuang Mountain Huianpu Master Phase One,49,37.18,106.95,Wind
China,Ningxia Mahuangshan Phase 1,49,37.3633,107.1258,Wind
China,Ningxia Mahuangshan Phase 2,49,37.3478,107.1797,Wind
China,Ningxia Ningdong (Lingwu Changliushui) Datang Angli,49,37.8088,106.3677,Wind
China,Ningxia Ningdong (Lingwu Shagou) Datang Angli,49,37.7717,106.3857,Wind
China,Ningxia Ningdong Shiyan,49,37.5356,106.5228,Wind
China,Ningxia Power Investment Group Taiyangshan Phase 1,49,37.48,106.4817,Wind
China,Ningxia Qingshan Windpower Guodian Phase 2,49,37.5309,107.1733,Wind
China,Ningxia Qingtongxia,10.52,37.94,105.82,Solar
China,Ningxia Qingtongxia,30,37.9918,105.8075,Wind
China,Ningxia Shapotou Yellow River,120,36.59,104.17,Hydro
China,Ningxia Shizuishanp,10,39.0994,106.5222,Solar
China,Ningxia Taiyangshan Jingneng Second Phase,49,37.4667,106.6,Wind
China,Ningxia Taiyangshan Phase I,10,37.52,106.6,Solar
China,Ningxia Taiyangshan Phase II,20,37.5,106.57,Solar
China,Ningxia Taiyangshan Phase III,30,37.52,106.6,Solar
China,Ningxia Taiyangshan Second Phase,49,37.566,106.584,Wind
China,Ningxia Tianjing,50,37.95,105.8333,Wind
China,Ningxia Tianjing Shenzhou,30,38.11,105.46,Wind
China,Ningxia Tongxin (Magaozhuang Laijiawa) Datang,49,36.8363,106.5869,Wind
China,Ningxia Tongxin (Magaozhuang Lixian Yazi) Datang,49,36.805,106.5125,Wind
China,Ningxia Tongxin (Zhangjiayuan Xianyazi) Datang,49,36.6706,106.4486,Wind
China,Ningxia Tongxin (Zhangjiayuan),50,36.6906,106.4314,Wind
China,Ningxia Tongxin Datang New Energy Phase 1,50,36.6906,106.4315,Wind
China,Ningxia Tongxin Jiaze Kangjiawan Wind,49,37.0767,106.1853,Wind
China,Ningxia Tongxin Jiaze Tianjialing Wind,49,37.2978,105.8683,Wind
China,Ningxia Tongxin Magaozhuang Wind,49,36.8911,106.4696,Wind
China,Ningxia Yanchi Qingshan Wind Power Guodian Phase 1,49,37.5417,107.2214,Wind
China,Ningxia Yinyi,49,37.18,105.54,Wind
China,Ningxia Zhongwei (Xuanhe) Guodian Phase I,20,37.39,105.41,Solar
China,Ningzia Shizuishan Phase II,10,39.26,106.71,Solar
China,Niudu On Furong River,20,28.3347,107.4064,Hydro
China,Niujiacun,49,41.8375,113.9537,Wind
China,Niululing,80,19.01,110.2,Hydro
China,Niutouling,43,23.44,117.07,Wind
China,Niutoushan (Fujian) Dam,100,27.3657,119.4298,Hydro
China,Nongguan Hydro,2,25.8621,105.8979,Hydro
China,Nongnan Small,12,24.19,105.33,Hydro
China,Nuozhadu,5850,22.6409,100.4287,Hydro
China,Pangduo,160,30.18,91.352,Hydro
China,Panjiakou Dam,150,40.3895,118.2803,Hydro
China,Pankou,513,32.21,110.15,Hydro
China,Penglai Daliuhang Phase 1,49,37.5281,121.0267,Wind
China,Pengshui,1750,29.2,108.2,Hydro
China,Pingban,405,24.82,105.49,Hydro
China,Pingbian Guanyintuo Hydro,40,28.5747,103.7031,Hydro
China,Pingju,4,28.131,109.146,Hydro
China,Pinglu Tianrun Zhangdianzhen Phase 1,49,34.9056,111.9556,Wind
China,Pingtou,180,28.058,103.304,Hydro
China,Pingwu County Sierhe 1st Stage,16,32.8964,104.0217,Hydro
China,Pingwu Renjiaba Smallchina,12,32.2433,104.3309,Hydro
China,Pu Bu Gou,4260,29.21,102.84,Hydro
China,Pushihe,1200,40.42,124.68,Hydro
China,Putian Dongqiao,48,25.2284,119.1589,Wind
China,Putian Houhai Wind,48,25.3039,119.2077,Wind
China,Putian Houhai Wind Power Phase 2,48,25.16,119.12,Wind
China,Putian Shicheng,40,25.2692,119.3639,Wind
China,Putian Shicheng Phase 2 Wind,49,25.264,119.3467,Wind
China,Putian Shijing,40,25.2102,119.2899,Wind
China,Putian Shijing Phase 2,14,25.1894,119.2698,Wind
China,Qianan Tengzi 2nd Phase,49,45.1125,124.1097,Wind
China,Qianan Tengzi B,49,45.1366,124.0244,Wind
China,Qianguangtan Small,9,35.3708,102.9389,Hydro
China,Qianshan Jiujinggang,20,30.8038,116.4636,Hydro
China,Qiaogong,456,23.63,108.95,Hydro
China,Qiaohe Second,10,30.4331,110.3069,Hydro
China,Qijiaping,16,35.5033,103.8317,Hydro
China,Qilinsi,111,32.76,105.33,Hydro
China,Qingcaosha Wind,48,31.26,121.36,Wind
China,Qingdao Longxin Wind Phase 1,49,36.8568,119.9112,Wind
China,Qingfeng Small Shengzhou,4,29.71,120.841,Hydro
China,Qinghai Baokuhe Iii,15,37.0831,101.5706,Hydro
China,Qinghai Chaqia Phase 1,49,36.615,99.355,Wind
China,Qinghai Delingha Gahai Wind Power Phase 1,49,37.116,97.35,Wind
China,Qinghai Delingha Xiehe,30,37.35,97.164,Solar
China,Qinghai Dongxuerji,8,37.1333,102.3,Hydro
China,Qinghai Ebotu,8,37.2519,101.4169,Hydro
China,Qinghai Golmud,20,36.33,95.229,Solar
China,Qinghai Golmud Phase II,30,36.36,95.17,Solar
China,Qinghai Golmud Yixiantian Small Scale,8,35.9286,94.7894,Hydro
China,Qinghai Golmudp (Phase 1),20,36.3973,95.1407,Solar
China,Qinghai Gonghe,30,36.19,100.51,Solar
China,Qinghai Henan,20,34.59,101.53,Solar
